S.no,property,location,carpet_area_sqft,Price,Rate_per_sqft,status,floor,transaction,facing,overlooking,ownership,parking,city,bedroom,X,Y,nearest_metro_1,nearest_metro_2,nearest_school_1,nearest_school_2,nearest_school_3,nearest_hospital_1,nearest_hospital_2,nearest_hospital_3,distance_nearest_metro_km,distance_nearest_hospital_km,distance_nearest_school_km
2347,, Sonia Vihar New Delhi,350.0,1200000,2667,Ready to Move,3 out of 4,Resale,East,"Garden/Park, Main Road",Co-operative Society,,Delhi,10,77.248191,28.732007,196,47,2319,2277,2401,91,106,32,4.317923569653549,4.102922917923414,0.29991637189339954
2348,, Gyan Khand 2,2500.0,3900000,3900,Ready to Move,4 out of 4,Resale,East,"Pool, Garden/Park, Main Road",Power Of Attorney,,Ghaziabad,2,77.349899,28.639812,89,4,5504,1203,1212,7,100,94,2.9014578864600797,4.563796032121338,2.4583569350160874
2349,, Sushant Lok 1 Block E,5320.0,13900000,3562,Ready to Move,3 out of 9,Resale,,Garden/Park,Freehold,,Gurgaon,3,77.079044,28.461013,59,60,831,818,5547,28,128,29,0.7327826699393056,10.322525018520667,4.654276598324705
2350,, Nai Basti Dundahera,4500.0,1300000,5319,Ready to Move,4 out of 7,Resale,,,Leasehold,,Ghaziabad,1,73.822711,23.475818,202,59,2126,1863,2125,128,109,74,648.6152008038965,667.7841943683434,654.3471203756653
2372,, RISHABH PARADISE,950.0,4700000,4476,Ready to Move,9 out of 26,Resale,North - East,"Garden/Park, Pool, Main Road",Leasehold,59 Covered,Ghaziabad,2,72.847004,19.202427,96,202,2126,1863,1881,128,29,109,538.7655936184481,1137.8710397538846,1126.3997126180286
2373,, RISHABH PARADISE,1815.0,4800000,4444,Ready to Move,15 out of 24,Resale,North,Main Road,Freehold,2 Covered,Ghaziabad,2,72.847004,19.202427,96,202,2126,1863,1881,128,29,109,538.7655936184481,1137.8710397538846,1126.3997126180286
2375,, Civitech Florencia,828.0,8700000,6566,Ready to Move,7 out of 14,Resale,East,"Garden/Park, Main Road",Freehold,,Ghaziabad,2,77.34909,28.652751,89,101,1254,1156,1547,94,129,100,2.867226567965971,3.827963952371901,3.243396639393443
2376,, Civitech Florencia,700.0,11500000,7188,Ready to Move,2 out of 14,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,,Ghaziabad,3,77.34909,28.652751,89,101,1254,1156,1547,94,129,100,2.867226567965971,3.827963952371901,3.243396639393443
2379,, Bhopura,3150.0,1550000,3444,Ready to Move,1 out of 2,Resale,,,,,Ghaziabad,1,85.762221,26.221612,162,187,5558,5516,5604,24,118,1,965.5339633444418,974.2676991288068,968.7605759167087
2401,Shree K K Properties, Media Enclave,700.0,4500000,6000,Ready to Move,1 out of 3,New Property,East,Garden/Park,Leasehold,2 Covered,Ghaziabad,2,81.024754,26.780179,162,177,5558,5516,5604,1,118,24,446.55649622622207,458.8702460070739,451.8353507173102
2403,, Loni,765.0,3150000,3889,Ready to Move,2 out of 3,Resale,East,Garden/Park,Freehold,1 Open,Ghaziabad,3,74.47168,19.583164,96,162,743,167,459,29,128,28,386.23228451456845,1035.8236795026216,1026.5950238638409
2404,, Sector 11,725.0,3000000,5000,Ready to Move,2 out of 5,Resale,North - East,Garden/Park,Freehold,1 Open,Gurgaon,2,77.0267159,28.4522331,59,60,2217,2071,2205,128,109,28,5.160178708260836,11.320241594559446,7.953753814305515
2405,, Sector 24,700.0,4000000,3810,Ready to Move,2 out of 3,Resale,North,Garden/Park,Freehold,1 Covered,Faridabad,3,77.1013038,28.4944811,53,197,4251,4250,4249,28,29,128,1.3871880731418555,6.3344931420271715,2.697058236761547
2406,, Sector 24,900.0,65000000,14915,Ready to Move,2 out of 9,Resale,North - East,"Garden/Park, Main Road",Freehold,"1 Covered,",Gurgaon,4,77.1013038,28.4944811,53,197,4251,4250,4249,28,29,128,1.3871880731418555,6.3344931420271715,2.697058236761547
2407,, Ambience Lagoon,1900.0,30000000,12981,Ready to Move,2 out of 10,Resale,North - East,Main Road,Freehold,,Gurgaon,3,77.096781,28.504114,53,197,4251,4250,4271,28,29,128,2.526815634615752,6.08438916365561,1.799182824839222
2408,, Kapashera Apartment,540.0,3600000,5333,Ready to Move,4 out of 4,New Property,East,"Garden/Park, Main Road",Freehold,,Delhi,2,77.087003,28.474359,135,136,831,818,5547,28,29,128,0.7591350888262554,9.033171928368073,3.6944877057174343
2409,, Sahibabad,1080.0,8000000,8889,Ready to Move,2 out of 3,Resale,,"Garden/Park, Main Road",Freehold,,Ghaziabad,2,76.72876,27.255808,162,202,743,167,459,29,128,28,134.76549802117913,148.17634065234006,139.14588418040648
2411,, Sector 25,2200.0,5700000,4488,Ready to Move,2 out of 6,Resale,,,Freehold,,Noida,2,77.084224,28.4860888,135,136,831,4251,818,128,28,29,0.5847427460184085,7.907468664813794,3.7932317989548
2431,Prop Concern , Palam Colony,2000.0,2950000,4257,Ready to Move,3 out of 4,Resale,North - East,Garden/Park,Freehold,1 Covered,Delhi,2,77.134073,28.5678347,190,174,4092,4278,5478,28,83,38,1.3103351364559412,3.9831890611234657,0.9801485611489924
2433,, Ashok Vihar Phase 3 Extension,1800.0,4400000,4000,Ready to Move,3 out of 4,Resale,North,"Garden/Park, Main Road",Freehold,1 Covered,Gurgaon,3,77.091516,28.50948,197,53,4271,2221,4251,28,128,29,3.1355895295004457,6.183146659424034,1.1797825268140427
2435,, Chhapraula,1050.0,3000000,3158,Ready to Move,2 out of 6,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,"1 Covered,",Ghaziabad,2,77.482319,28.619342,187,6,1203,1580,1343,24,94,129,9.341361007050706,18.762307068698604,15.797577841641639
2436,, RM Block,790.0,9000000,7500,Ready to Move,1 out of 2,Resale,South - East,Pool,Freehold,,Ghaziabad,4,77.214575,28.542872,148,56,274,162,767,22,16,12,0.07691753309602717,1.6105831744964745,0.5995953384486064
2437,, Sector 47,700.0,19500000,5500,Ready to Move,1 out of 6,Resale,North,Garden/Park,Freehold,,Noida,5,77.0475128,28.4251572,59,60,831,743,5547,128,28,29,4.710505611067173,13.934939219551511,9.461257974458086
2438,, Sector 48,2600.0,5500000,8445,Ready to Move,2 out of 5,Resale,East,"Garden/Park, Pool, Main Road",Freehold,,Noida,3,77.0394627,28.4104903,59,60,743,831,506,128,29,28,6.555999341973425,15.627122320607263,11.11534130078661
2439,, Sector 48 Noida,645.0,30000000,39583,Ready to Move,1 out of 4,Resale,East,,Freehold,,Noida,6,77.36887,28.555275,15,143,5574,774,5573,24,118,1,3.9513536439715247,8.026540309043176,5.146502191831662
2440,, Vikaspuri Block C New Delhi,1750.0,9500000,13216,Ready to Move,2 out of 3,Resale,North - East,,Freehold,,Delhi,2,78.433882,17.45274,96,162,741,742,511,4,5,29,113.13569934433036,1234.8308685884413,1225.7816442466712
2441,, Chitra Vihar,650.0,30000000,12444,Ready to Move,18 out of 20,Resale,,,Leasehold,,Delhi,3,77.287273,28.641949,133,157,1466,1448,1465,67,113,30,0.6061214440721182,0.7014047357357713,0.3720591844458024
2461,Royal Home Realtors, Privy The Address,1200.0,10200000,5105,Ready to Move,18 out of 20,Resale,East,Main Road,Freehold,1 Covered,Gurgaon,4,72.872555,19.291033,96,202,2126,1863,1881,128,29,109,538.7241841030468,1127.7391486995334,1116.2495604112369
2463,Laxman Thakur, Vatika Xpressions,1128.0,13000000,8387,Ready to Move,2 out of 3,Resale,East,"Garden/Park, Main Road",Freehold,2 Covered,Gurgaon,3,77.064083,28.468743,60,59,2217,831,818,128,28,29,1.0075494563177785,9.149566140286884,5.900368833140634
2464,, Paschim Vihar New Delhi,2250.0,105000000,46667,Ready to Move,2 out of 2,Resale,North - West,"Garden/Park, Pool",Freehold,1 Covered,Delhi,6,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
2465,, Sector 7,900.0,15000000,5051,Ready to Move,2 out of 3,Resale,South -West,"Garden/Park, Main Road",Freehold,3 Covered,Faridabad,3,76.91221522,28.37602775,202,59,2126,1881,2125,128,109,74,10.593095022614655,24.94880980048803,15.07397972808155
2467,, Srinagar Garden,1350.0,7500000,7937,Ready to Move,1 out of 4,Resale,East,Garden/Park,Freehold,1 Covered,Delhi,3,77.306658,19.175943,96,162,741,742,167,4,5,29,141.47354595411906,1036.5060560448085,1027.2355696317143
2468,, DDA Flats Sector E Pocket 2,720.0,14000000,14737,Ready to Move,1 out of 4,Resale,West,Main Road,Freehold,"2 Covered,",Delhi,2,77.176455,28.555319,120,161,4175,4123,4229,71,40,126,0.5981041728957989,2.003293684235668,0.6517768961124556
2469,, M3M Merlin,1440.0,33000000,13995,Ready to Move,15 out of 31,Resale,North - East,"Garden/Park, Pool",Leasehold,2 Covered,Gurgaon,3,77.059615,28.402113,59,60,743,506,515,29,128,28,6.515385927120679,16.4873181862119,9.864130395482855
2470,, Doctors Apartment,2250.0,13500000,9643,Ready to Move,1 out of 7,Resale,East,Main Road,Freehold,2 Covered,Delhi,3,76.324381,10.785031,96,162,167,741,742,4,5,29,803.2749548623802,1970.5261268106433,1960.8928834557148
2472,, Patel Nagar East,900.0,36000000,22222,Ready to Move,3 out of 4,Resale,North - East,Garden/Park,Leasehold,1 Covered,Delhi,3,77.174174,28.640407,165,153,3495,3191,3473,6,46,2,0.5109009964907639,0.8307056543195566,0.4655113574599003
2473,, Sector 67,450.0,8500000,6098,Ready to Move,2 out of 3,Resale,South - East,Garden/Park,Co-operative Society,1 Covered,Gurgaon,3,77.0598046,28.3864052,59,60,743,506,515,29,128,28,8.220818298279655,18.230451999539188,10.706584256847906
2475,, RWA Sector 26,1150.0,41500000,27667,Ready to Move,Ground out of 3,Resale,East,Main Road,Freehold,,Noida,6,77.094641,28.488982,197,53,818,831,4251,28,29,128,0.875176672448149,7.292190784099834,3.4813238546282617
2476,, Sriniwaspuri Extension,1791.0,7500000,10417,Poss. by Apr '24,3 out of 5,Resale,East,"Garden/Park, Main Road",Freehold,,Delhi,2,77.263094,28.56162,144,201,549,5602,281,85,11,10,0.8158205197555707,0.7358517180672398,0.38766241081042974
2491,Ivaan Landbase Private Ltd., Sector 86,1200.0,12600000,7357,Ready to Move,5 out of 14,Resale,North,Garden/Park,Freehold,2 Covered,Gurgaon,3,76.9411257,28.3981205,202,59,2126,2160,2236,128,109,74,10.579291127392342,21.043652464914743,13.564438766319592
2494,Vimal Kumar Soni, Sector 10 RWA,675.0,16500000,7500,Ready to Move,4 out of 4,Resale,South - East,Main Road,Freehold,1 Covered,Gurgaon,3,77.06357,28.464073,59,60,2217,831,818,128,28,29,1.137136532104771,9.657639259865794,6.298185609802022
2495,, Radhey Shyam Park,5000.0,3500000,6272,Ready to Move,2 out of 3,Resale,East,Garden/Park,Freehold,2 Covered,Delhi,2,73.982085,18.498115,96,162,743,167,459,29,128,28,398.8329627398524,1166.7521815301263,1157.245196189833
2496,, Kaushambi,1100.0,17000000,9155,Ready to Move,3 out of 13,Resale,North - West,"Garden/Park, Main Road",Freehold,2 Covered,Ghaziabad,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
2497,, Gaur Ganga 2,900.0,6200000,6294,Ready to Move,2 out of 3,Resale,North - East,"Garden/Park, Main Road",Freehold,"1 Covered,",Ghaziabad,2,85.26667,26.76667,187,162,5558,5516,413,24,129,118,896.730045380824,905.9481919540251,900.8885877839025
2499,, Uttam Nagar West New Delhi,1200.0,15000000,12500,Ready to Move,1 out of 4,Resale,East,"Pool, Garden/Park, Main Road",Freehold,2 Open,Delhi,2,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
2500,, Mahaluxmi Homz,1400.0,7500000,6198,Ready to Move,21 out of 21,Resale,East,Garden/Park,Leasehold,1 Covered,Ghaziabad,2,77.651817,12.920266,96,162,741,742,511,4,5,29,555.234898069915,1731.4525660430604,1722.217059151253
2501,, Kewal Park,1109.0,4500000,6667,Ready to Move,4 out of 4,Resale,North,"Garden/Park, Pool, Main Road",Freehold,1 Covered,Delhi,2,78.068293,30.325595,58,187,3701,3768,3867,103,99,106,176.16853998062382,198.53187717609833,191.56397551968257
2502,, Raisina Residenc,991.0,72500000,11154,Ready to Move,1 out of 1,Resale,North - East,"Garden/Park, Main Road",Freehold,"2 Covered,",Gurgaon,5,77.106954,28.400064,59,60,743,506,515,29,28,40,7.60189181653597,14.523927869836106,5.753743874561316
2521,Oracle Landbase, Sector 27,1800.0,6800000,4277,Ready to Move,10 out of 14,New Property,North,Garden/Park,Freehold,"1 Covered,",Noida,3,77.0839505,28.4646566,59,60,831,818,5547,28,29,128,1.3853951365915076,10.057909318676614,4.045212785962746
2522,Space Kart, Gulistan Apartment,1650.0,21000000,9545,Ready to Move,8 out of 10,Resale,North,"Garden/Park, Pool",Freehold,2 Covered,Delhi,4,77.087003,28.474359,135,136,831,818,5547,28,29,128,0.7591350888262554,9.033171928368073,3.6944877057174343
2523,, Bellevue Central Park 2,1188.0,27500000,11653,Ready to Move,7 out of 16,Resale,North - East,"Garden/Park, Main Road",Leasehold,1 Covered,Gurgaon,3,79.377076,28.982198,58,187,2589,2774,3034,129,94,100,218.03811585104083,230.59251724925883,229.37434547728915
2524,, Ashram,4000.0,6500000,9630,Ready to Move,3 out of 5,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,1 Covered,Delhi,2,77.12695705,28.40509125,59,5,743,506,515,29,28,40,8.397525864237519,13.22081864008106,4.136503087555409
2525,, Signature Residency,1050.0,4000000,2613,Ready to Move,2 out of 12,Resale,North - East,"Garden/Park, Main Road",Freehold,3 Covered,Ghaziabad,3,72.976891,19.246955,96,202,2126,1863,1881,128,29,28,526.2346535654781,1127.5019692040123,1116.17895919486
2551,Its My Home, Noida Extention,2100.0,3600000,3529,Ready to Move,15 out of 21,Resale,North,"Garden/Park, Main Road",Freehold,2 Covered,Noida,2,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
2553,, Green Park Extension,1456.0,27500000,15278,Ready to Move,Ground out of 2,Resale,South -West,"Garden/Park, Pool, Main Road",Freehold,3 Covered,Delhi,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
2554,, SRS Residency,320.0,4250000,3259,Ready to Move,4 out of 13,Resale,North - East,"Garden/Park, Main Road",Freehold,"1 Covered,",Faridabad,2,77.353113,28.412462,127,13,129,473,5523,5,4,1,4.819501349418985,15.93209095598144,8.980957945362201
2556,, Pari Chowk,514.0,7000000,4499,Ready to Move,14 out of 17,Resale,East,Garden/Park,Freehold,"1 Covered,",Noida,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
2558,, Shadipur,1850.0,4200000,6667,Ready to Move,2 out of 4,Resale,North,"Garden/Park, Pool",Freehold,1 Covered,Delhi,2,78.268497,29.4256,58,187,2968,2733,2731,129,94,106,112.45797612504148,133.88127246541904,131.6776292821596
2581,, Budh Vihar Phase 1,900.0,3500000,3158,Ready to Move,3 out of 4,Resale,West,Main Road,Power Of Attorney,1 Covered,Delhi,3,77.088712,28.71016,170,173,5034,5041,5173,51,9,47,2.366307766630674,1.099453503096587,0.14406688246806149
2582,, Urban One,750.0,3000000,6422,Ready to Move,Ground out of 3,Resale,North - West,Main Road,Freehold,1 Covered,Faridabad,2,77.065397,28.390423,59,60,743,506,515,29,28,128,7.692437481817798,17.80477446364436,9.942704744419121
2583,, ACE City,612.0,7000000,6462,Ready to Move,10 out of 25,Resale,East,Main Road,Freehold,1 Covered,Noida,2,77.451556,28.561939,15,187,1184,1320,1580,24,118,7,12.706322839132843,15.905702632019112,13.483005494290905
2585,, Sudha Sarovar Apartment,420.0,1750000,4127,Ready to Move,2 out of 2,Resale,North - East,Pool,Leasehold,"2 Covered,",Ghaziabad,2,80.275274,13.056953,96,162,741,742,511,5,4,12,620.0357781023272,1748.3111613473711,1739.5660905970171
2586,, Sitapuri,540.0,2600000,4800,Ready to Move,1 out of 5,Resale,East,Main Road,Freehold,,Delhi,2,75.104094,22.345375,96,162,743,167,459,29,128,28,560.017490455178,721.9749792304501,712.4095671460561
2587,, Mahavir Enclave Part 1,2666.0,2400000,5333,Ready to Move,2 out of 4,Resale,North,"Garden/Park, Pool, Main Road",Leasehold,,Delhi,1,77.065008,28.605973,24,214,4726,2245,2216,23,25,82,1.9786333263545748,1.2818452108914908,0.7119314760224437
2592,, The Golden Palm,1108.6817,2100000,4150,Ready to Move,21 out of 31,Resale,North,Main Road,Freehold,,Noida,1,76.878914,30.69,58,176,5401,5402,3774,103,99,102,209.6623486811061,206.86570071119587,203.24932268949422
2612,Shri Guruji Associates, M3M Capital,1850.0,19300000,9369,Poss. by Mar '25,4 out of 15,New Property,East,Main Road,Freehold,1 Covered,Gurgaon,4,77.059615,28.402113,59,60,743,506,515,29,128,28,6.515385927120679,16.4873181862119,9.864130395482855
2613,7 Star Property, Sohna Sector 5,1100.0,2700000,4779,Ready to Move,2 out of 4,Resale,East,Main Road,Freehold,"1 Covered,",Gurgaon,2,77.066168,28.253133,59,60,743,506,459,29,28,128,22.900629291827418,31.356221658542886,22.302560170708638
2614,, Sector 89,2700.0,16200000,4500,Ready to Move,1 out of 3,New Property,East,"Garden/Park, Main Road",Freehold,1 Covered,Faridabad,4,76.9457567,28.4184455,202,59,2160,2236,2126,128,109,74,9.672625188073894,18.946934607385174,11.282385349055714
2615,, Arun Vihar,1720.0,12000000,8889,Ready to Move,2 out of 4,Resale,South,Main Road,Freehold,"2 Covered,",Noida,3,77.340236,28.566791,15,143,5573,144,1202,24,118,1,0.729869737621954,4.912039089676043,3.857331255936019
2616,, Ardee City,50.0,65000000,24074,Ready to Move,4 out of 8,Resale,South -West,Main Road,Freehold,1 Open,Gurgaon,10,77.07920791,28.4410412,59,60,831,5547,743,29,28,128,2.157702200708135,12.453954827821136,5.552892687608251
2617,, Signature Global City 92 Phase 2,7000.0,7800000,7723,Poss. by Jul '25,Ground out of 3,Resale,North,"Garden/Park, Pool",Freehold,"1 Covered,",Gurgaon,2,77.272014,28.538855,55,49,188,655,584,1,11,10,0.6161744866224268,1.2813308075978418,0.2571566253104516
2618,, Patel Nagar,400.0,5000000,4112,Ready to Move,3 out of 3,Resale,North - West,Main Road,Leasehold,"1 Covered,",Ghaziabad,2,77.0391986,28.4657746,60,59,2217,2205,1750,128,28,89,3.7588715831827457,9.548411837971406,6.137270451003699
2619,, LIC Colony,1215.0,22500000,13889,Ready to Move,Ground out of 24,Resale,North,"Garden/Park, Pool, Main Road",Leasehold,1 Covered,Delhi,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
2620,, Shatabdipuram,4200.0,2400000,2667,Ready to Move,1 out of 4,Resale,East,"Garden/Park, Main Road",Freehold,1 Covered,Ghaziabad,2,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
2621,, Greater Noida West,1600.0,17500000,7973,Ready to Move,2 out of 3,Resale,East,"Garden/Park, Main Road",Freehold,1 Covered,Noida,4,77.311612,28.584884,131,134,1468,1478,1481,24,53,101,1.2147200825426478,1.9775957507490123,0.595398867986751
2622,, DDA Flat AC Block,1250.0,15000000,11148,Ready to Move,5 out of 14,Resale,South -West,"Garden/Park, Pool, Main Road",Freehold,"2 Covered,",Delhi,3,77.061927,28.426334,59,60,743,831,5547,128,29,28,3.852711542957177,13.815431315873564,8.065044050474468
2624,, Raj Nagar Extension,700.0,5500000,3691,Ready to Move,3 out of 4,Resale,East,,Leasehold,"1 Covered,",Ghaziabad,3,77.199354,28.569744,180,2,61,4107,4101,126,38,33,0.6599493582610473,2.4871820298200946,0.07713118365520803
2642,, Veena Apartment,1450.0,22500000,7168,Ready to Move,7 out of 10,Resale,North - East,"Garden/Park, Main Road",Freehold,1 Open,Delhi,3,78.140046,9.921973,96,162,741,742,511,4,5,29,890.4677820711221,2066.0642412200364,2056.872971331687
2643,, Ansal Esencia Sovereign Floors,968.751,11100000,9259,Ready to Move,1 out of 2,Resale,North - East,Main Road,Leasehold,1 Open,Gurgaon,3,77.058063,28.381256,59,60,743,506,515,29,128,28,8.81772689386541,18.79586933166404,11.190941338024198
2644,, Sant Nagar New Delhi,900.0,7500000,9496,Ready to Move,Ground out of 3,Resale,North - East,Main Road,Freehold,1 Covered,Delhi,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
2645,, Sector XU 1 Greater Noida,950.0,9200000,4900,Ready to Move,1 out of 4,Resale,North,Garden/Park,Freehold,1 Covered,Noida,2,77.094273,28.452878,59,60,831,5547,818,29,28,128,2.5043776234121773,10.439058110718609,3.4303156195276503
2648,, Shipra Sun City,4698.0,5500000,6400,Ready to Move,2 out of 4,Resale,South -West,"Garden/Park, Main Road",Leasehold,1 Covered,Ghaziabad,2,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
